circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,KAKATEEYA HILLS,GENERAL PURPOSE,7,1,1.0,138.0,2.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,MASTANNAGAR RD.NO.46,GENERAL PURPOSE,7,3,3.0,15.0,3.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,NET METERING,GENERAL PURPOSE,7,1,1.0,0.0,8.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"CYBER TOWER AREA,PATRIKANAGAR",GENERAL PURPOSE,7,1,1.0,74.0,12.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"KAVURI HILLS(D-MART),AMAR COOP",GENERAL PURPOSE,7,2,2.0,570.0,6.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"KUMAR BASTI,NECTAR GARDEN",GENERAL PURPOSE,7,1,1.0,30.0,5.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,MY HOMES APARTMENTS,GENERAL PURPOSE,7,1,1.0,0.0,5.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,STREET LIGHT,GENERAL PURPOSE,7,2,2.0,2627.0,10.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VADARA BASTI,MEGHA,SRIRAM TANK",GENERAL PURPOSE,7,2,2.0,994.0,8.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,ALLAPUR-I,GENERAL PURPOSE,7,4,4.0,2243.0,6.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,AROGYA NAGAR,GENERAL PURPOSE,7,2,2.0,1546.0,10.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,BABBUGUDA,GENERAL PURPOSE,7,3,3.0,366.0,7.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,BRAHMA SHANKAR NAGAR,GENERAL PURPOSE,7,2,,0.0,2.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,GRC HV BORABANDA,GENERAL PURPOSE,7,2,2.0,1055.0,25.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,JYOTHI NAGAR - I,GENERAL PURPOSE,7,1,1.0,42.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,KARMIKA NAGAR (N),GENERAL PURPOSE,7,3,1.0,551.0,7.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,KARMIKA NAGAR II,GENERAL PURPOSE,7,4,4.0,515.0,3.3
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,N.R.R.PURAM SITE - III,GENERAL PURPOSE,7,2,1.0,241.0,3.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,N.R.R.PURAM-III (W),GENERAL PURPOSE,7,1,1.0,163.0,2.4
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,NATCO SCHOOL,GENERAL PURPOSE,7,4,4.0,194.0,4.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,NAVA BHARATH NAGAR,GENERAL PURPOSE,7,2,2.0,473.0,2.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,PEDDAMMA NAGAR,GENERAL PURPOSE,7,1,,0.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,PRATHIBHA NAGAR,GENERAL PURPOSE,7,1,1.0,196.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,RAJEEVGANDHI NAGAR,GENERAL PURPOSE,7,2,1.0,2.0,2.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,RAMA RAO NAGAR,GENERAL PURPOSE,7,1,1.0,147.0,0.5
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,SHIVAJI NAGAR,GENERAL PURPOSE,7,1,,0.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,SNEHAPURICOLONY II,GENERAL PURPOSE,7,1,1.0,31.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,H.F.NAGAR,GENERAL PURPOSE,7,1,1.0,206.0,5.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,H.F.NAGAR-II,GENERAL PURPOSE,7,5,4.0,634.0,10.28
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,INDIRA NAGAR,GENERAL PURPOSE,7,4,4.0,219.0,4.79
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,KALYAN NAGAR (W),GENERAL PURPOSE,7,1,1.0,2283.0,8.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,KARMIKA NAGAR (S),GENERAL PURPOSE,7,1,1.0,434.0,0.25
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,MADHURA NAGAR,GENERAL PURPOSE,7,2,2.0,386.0,2.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,N.R.R.PURAM -I (S),GENERAL PURPOSE,7,3,3.0,707.0,5.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,N.R.R.PURAM SITE - II,GENERAL PURPOSE,7,2,1.0,500.0,2.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,N.R.R.PURAM SITE -I,GENERAL PURPOSE,7,1,1.0,45.0,0.4
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,N.R.R.PURAM-III (W),GENERAL PURPOSE,7,3,3.0,302.0,7.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,PRABHATH NAGAR,GENERAL PURPOSE,7,2,1.0,707.0,4.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,RAJ NAGAR,GENERAL PURPOSE,7,2,1.0,30.0,2.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,"RAJEENAGAR,FATIMANAGAR",GENERAL PURPOSE,7,2,2.0,397.0,2.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,S.R.T.NAGAR,GENERAL PURPOSE,7,2,1.0,222.0,10.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,SAIBABA NAGAR,GENERAL PURPOSE,7,2,2.0,287.0,6.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,SRI RAM NAGAR,GENERAL PURPOSE,7,2,2.0,714.0,10.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,SRI RAM NAGAR (E),GENERAL PURPOSE,7,1,1.0,98.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,SRI RAM NAGAR (N),GENERAL PURPOSE,7,2,2.0,1255.0,2.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,T.ANJAYYA NAGAR,GENERAL PURPOSE,7,1,1.0,177.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,ALLAUDDIN KOTI,GENERAL PURPOSE,7,2,1.0,464.0,1.26
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,ASHOK LABOUR COLONY,GENERAL PURPOSE,7,2,2.0,227.0,5.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,B.K.GUDA (HB),GENERAL PURPOSE,7,1,1.0,39.0,3.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,BHARATNAGAR EWS (S),GENERAL PURPOSE,7,1,,0.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,BHARATNAGAR MIG,GENERAL PURPOSE,7,3,3.0,-261.0,3.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,BHARATNAGAR PVT HOUSES,GENERAL PURPOSE,7,1,1.0,389.0,0.5
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,CT METERS,GENERAL PURPOSE,7,7,7.0,18571.0,214.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,CZECH COLONY,GENERAL PURPOSE,7,2,2.0,1210.0,4.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,D.N.M.COLONY,GENERAL PURPOSE,7,3,3.0,691.0,6.96
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,GRC HV SANATHNAGAR,GENERAL PURPOSE,7,8,8.0,10680.0,135.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,H.P.ROAD,GENERAL PURPOSE,7,2,2.0,1611.0,10.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,JAYAPRAKASH NAGAR,GENERAL PURPOSE,7,1,1.0,124.0,5.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,KUKATPALLY X ROADS,GENERAL PURPOSE,7,1,1.0,205.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,NEHRU NAGAR,GENERAL PURPOSE,7,1,1.0,225.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,RAVINDRA NAGAR,GENERAL PURPOSE,7,1,1.0,11.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,S.R.T QRTS NEAR HYLAM,GENERAL PURPOSE,7,2,2.0,128.0,6.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,"S.R.T.QRTS, NEAR BUSSTOP",GENERAL PURPOSE,7,1,1.0,6.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,SANATH NAGAR,GENERAL PURPOSE,7,3,3.0,1001.0,11.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,STREET LIGHTS,GENERAL PURPOSE,7,1,1.0,107.0,1.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,SUBASH NAGAR,GENERAL PURPOSE,7,2,2.0,268.0,6.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,TELECOM NAGAR,GENERAL PURPOSE,7,4,3.0,545.0,15.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,TNGOS HYDERABAD,GENERAL PURPOSE,7,1,1.0,316.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,BAPU NAGAR LINGAMPALLY,GENERAL PURPOSE,7,3,3.0,1701.0,4.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDA NAGAR HV,GENERAL PURPOSE,7,1,1.0,0.0,1.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDA NAGAR(SOUTH),GENERAL PURPOSE,7,4,4.0,703.0,4.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDANAGAR MAIN ROAD,GENERAL PURPOSE,7,2,2.0,413.0,3.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDANAGAR_MAIN ROAD,GENERAL PURPOSE,7,1,1.0,82.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CT METERS,GENERAL PURPOSE,7,2,2.0,15760.0,95.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,DUBE COLONY,GENERAL PURPOSE,7,1,1.0,8.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,GANGARAM,GENERAL PURPOSE,7,3,3.0,556.0,11.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,GOPI NAGAR LINGAMPALLY,GENERAL PURPOSE,7,5,4.0,985.0,9.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,GULMOHAR & DUBE COLONY,GENERAL PURPOSE,7,1,1.0,32.0,1.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,HUDA COLONY,GENERAL PURPOSE,7,6,6.0,213.0,7.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NALLAGANDLA_VILLAGE,GENERAL PURPOSE,7,3,3.0,218.0,4.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NEHRU NAGAR LINGAMPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NETHAGI NAGAR,GENERAL PURPOSE,7,4,3.0,378.0,13.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NON CT METERS,GENERAL PURPOSE,7,1,1.0,489.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,OLD LINGAMPALLY,GENERAL PURPOSE,7,2,1.0,43.0,6.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,PAPI REDDY NAGAR,GENERAL PURPOSE,7,3,3.0,348.0,3.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,PAPIREDDY NAGAR,GENERAL PURPOSE,7,4,3.0,232.0,5.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,BHEL EX-COOP HSG SOC,GENERAL PURPOSE,7,1,1.0,184.0,5.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,HAFEEZ PET(OLD),GENERAL PURPOSE,7,5,5.0,1433.0,10.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,HAFFISPET,GENERAL PURPOSE,7,4,3.0,751.0,8.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,JANAPRIYA APARTMENTS,GENERAL PURPOSE,7,2,2.0,357.0,3.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,JANAPRIYA NAGAR,GENERAL PURPOSE,7,2,2.0,1797.0,6.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADEENAGUDA,GENERAL PURPOSE,7,8,8.0,1040.0,18.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA HV,GENERAL PURPOSE,7,1,1.0,7748.0,67.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA-3,GENERAL PURPOSE,7,3,3.0,60.0,3.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NANDINI NAGAR,GENERAL PURPOSE,7,1,1.0,139.0,1.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SHANTI NAGAR,GENERAL PURPOSE,7,2,1.0,825.0,6.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SHIVAJI NAGAR_POCHAMMA TEMPLE,GENERAL PURPOSE,7,4,4.0,992.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SUDHARSAN NAGAR,GENERAL PURPOSE,7,2,2.0,249.0,7.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SURABI COLONY,GENERAL PURPOSE,7,1,1.0,25.0,1.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARA NAGAR HV,GENERAL PURPOSE,7,1,1.0,656.0,1.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARANAGAR,GENERAL PURPOSE,7,5,4.0,943.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARANAGAR VEG.MARKET,GENERAL PURPOSE,7,2,2.0,230.0,6.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARANAGAR-2,GENERAL PURPOSE,7,1,1.0,5.0,1.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TEMPORARY SUPPLY,GENERAL PURPOSE,7,1,,0.0,10.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,VENKATDRI NAGAR COLONY,GENERAL PURPOSE,7,4,4.0,2906.0,12.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NANDININAGAR-III,GENERAL PURPOSE,7,1,1.0,198.0,0.3
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZ PET,GENERAL PURPOSE,7,7,7.0,1939.0,16.24
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET,GENERAL PURPOSE,7,4,4.0,899.0,12.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET A,GENERAL PURPOSE,7,5,5.0,929.0,7.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET(WEST),GENERAL PURPOSE,7,3,3.0,617.0,9.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET-3,GENERAL PURPOSE,7,7,6.0,1353.0,10.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET2,GENERAL PURPOSE,7,1,1.0,63.0,1.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET3,GENERAL PURPOSE,7,1,1.0,512.0,1.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,PRAJAY CITY,GENERAL PURPOSE,7,1,1.0,43.0,1.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,PRKASHNAGAR,GENERAL PURPOSE,7,2,1.0,0.0,2.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,SAMATHA COOP HSG SOC,GENERAL PURPOSE,7,2,2.0,245.0,2.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,BHAGATH SINGH NAGAR,GENERAL PURPOSE,7,1,1.0,859.0,5.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,"DR.CLNY-II,S.S.CLNY,NRSA CLNY",GENERAL PURPOSE,7,4,4.0,282.0,9.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOKUL PLOTS,GENERAL PURPOSE,7,2,2.0,231.0,2.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,SARDAR PATEL NAGAR,GENERAL PURPOSE,7,4,4.0,1340.0,16.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,STREETLIGHTCAT 6A,GENERAL PURPOSE,7,1,1.0,231.0,5.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,"VASANTANAGAR,BAGATHSINGH NGR",GENERAL PURPOSE,7,3,3.0,103.0,10.5
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,VASANTH NAGAR,GENERAL PURPOSE,7,4,4.0,2483.0,44.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,VASANTHNAGAR-1,GENERAL PURPOSE,7,1,1.0,337.0,5.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,VENKATARAMANA COLNY,GENERAL PURPOSE,7,2,2.0,195.0,7.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,VENKATARAMANA COLONY,GENERAL PURPOSE,7,2,2.0,304.0,6.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,APHB COLONY,GENERAL PURPOSE,7,3,2.0,154.0,7.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,G LAMBADI TANDA,GENERAL PURPOSE,7,4,3.0,624.0,4.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GENERAL PURPOSE,7,4,4.0,1144.0,6.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOPANPALLY,GENERAL PURPOSE,7,3,3.0,355.0,3.2
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOWLIDODDI,GENERAL PURPOSE,7,2,1.0,0.0,6.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GPRA,GENERAL PURPOSE,7,4,3.0,503.0,3.24
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GACHIBOWLI,GENERAL PURPOSE,7,3,1.0,1036.0,85.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GOWLI DODDI,GENERAL PURPOSE,7,2,2.0,1834.0,75.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV NANAKRAMGUDA,GENERAL PURPOSE,7,1,1.0,2090.0,10.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV RAIDURGA,GENERAL PURPOSE,7,1,1.0,268.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV TELECOMNAGAR,GENERAL PURPOSE,7,4,4.0,1156.0,191.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,KHAJA GUDA,GENERAL PURPOSE,7,6,6.0,769.0,10.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA,GENERAL PURPOSE,7,2,2.0,952.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA2,GENERAL PURPOSE,7,1,,0.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NTR NAGAR,GENERAL PURPOSE,7,1,1.0,284.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,OLD GACHIBOWLI,GENERAL PURPOSE,7,4,2.0,493.0,8.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,RAIDURGAM,GENERAL PURPOSE,7,3,3.0,299.0,11.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,SAI AISHWARYA LAYOUT,GENERAL PURPOSE,7,2,2.0,659.0,10.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,STREETLIGHT1,GENERAL PURPOSE,7,1,,0.0,1.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,PEDDA VEEDU,GENERAL PURPOSE,7,1,,0.0,1.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,POLLARAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,POTHUGAL,GENERAL PURPOSE,7,3,1.0,0.0,3.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SANKYPALLY GUDA,GENERAL PURPOSE,7,1,,0.0,1.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SARDAR NAGAR,GENERAL PURPOSE,7,2,1.0,0.0,1.16
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SEETHARAM POOR,GENERAL PURPOSE,7,3,1.0,149.0,3.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SHABAD,GENERAL PURPOSE,7,16,15.0,2491.0,95.58
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TIMMA REDDY GUDA,GENERAL PURPOSE,7,1,,0.0,1.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TIRMALA POOR,GENERAL PURPOSE,7,2,1.0,15.0,2.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,UBAGUNTA,GENERAL PURPOSE,7,1,,0.0,1.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,VENKAMMA GUDA,GENERAL PURPOSE,7,1,,0.0,1.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,ALKAPUR,GENERAL PURPOSE,7,1,,0.0,1.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,ANJALI GARDEN,GENERAL PURPOSE,7,6,6.0,1305.0,10.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,HANUMAN NAGAR,GENERAL PURPOSE,7,1,1.0,11.0,5.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,LALAMMA GARDEN,GENERAL PURPOSE,7,1,1.0,218.0,11.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,MKD GARDEN& WS COLONY,GENERAL PURPOSE,7,2,2.0,-168.0,2.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,P P VILLAGE&OUTER RING ROAD,GENERAL PURPOSE,7,3,3.0,294.0,7.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PANCHAVATI COLONY,GENERAL PURPOSE,7,1,1.0,543.0,5.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,POKALWADA,GENERAL PURPOSE,7,2,2.0,45.0,2.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PUPPAL GUDA,GENERAL PURPOSE,7,2,1.0,788.0,6.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,ALLAPUR,GENERAL PURPOSE,7,1,1.0,6.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,CHANDRA NAIK THANDA,GENERAL PURPOSE,7,1,1.0,13.0,1.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GURU KUL TRUST,GENERAL PURPOSE,7,1,1.0,98.0,1.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,IZZATH NAGAR,GENERAL PURPOSE,7,1,1.0,36.0,1.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"K.S.NAGAR, RANAPRATAP NAGAR",GENERAL PURPOSE,7,2,2.0,36.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,KHANAMET MUSLIM BASTI,GENERAL PURPOSE,7,3,3.0,328.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"NEW ALLAPUR, PANDITHNEHRU NAGA",GENERAL PURPOSE,7,2,2.0,271.0,5.18
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"PADMAVATHI NAGAR, RK SOCIETY",GENERAL PURPOSE,7,2,2.0,976.0,7.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,PARWATH NAGAR,GENERAL PURPOSE,7,3,3.0,318.0,7.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SAI NAGAR,GENERAL PURPOSE,7,1,1.0,0.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SOCIETY HV2,GENERAL PURPOSE,7,1,1.0,899.0,5.0
